family	harness	flags	expected	tier	time_s	notes
datetime-b	rem::eq_time_hash	-Z c-ffi -Z stubbing --c-lib c/pg_datetime_b.c --solver kissat --exact	green	per-commit	20	DARK-SWEEP 2026-07-30 registered unrun; runqueue triage: green 9.2s|PROMOTED 2026-07-31: dark-harness promotion package APPROVED (Michael ruling of record, measure-sweep/PROMOTION-RULING-2026-07-31.md); wall is the fleet measure-sweep UPPER bound (17-way co-tenant shard) — measured 20s
datetime-b	rem::eq_time_hash_extended	-Z c-ffi -Z stubbing --c-lib c/pg_datetime_b.c --solver kissat --exact	green	per-commit	10	DARK-SWEEP 2026-07-30 registered unrun; runqueue triage: green 3.9s|PROMOTED 2026-07-31: dark-harness promotion package APPROVED (Michael ruling of record, measure-sweep/PROMOTION-RULING-2026-07-31.md); wall is the fleet measure-sweep UPPER bound (17-way co-tenant shard) — measured 10s
datetime-b	rem::eq_time_interval	-Z c-ffi -Z stubbing --c-lib c/pg_datetime_b.c --solver kissat --exact	green	per-commit	10	DARK-SWEEP 2026-07-30 registered unrun; runqueue triage: green 1.1s|PROMOTED 2026-07-31: dark-harness promotion package APPROVED (Michael ruling of record, measure-sweep/PROMOTION-RULING-2026-07-31.md); wall is the fleet measure-sweep UPPER bound (17-way co-tenant shard) — measured 10s
datetime-b	rem::eq_time_mi_time	-Z c-ffi -Z stubbing --c-lib c/pg_datetime_b.c --solver kissat --exact	green	per-commit	10	DARK-SWEEP 2026-07-30 registered unrun; runqueue triage: green 1.3s|PROMOTED 2026-07-31: dark-harness promotion package APPROVED (Michael ruling of record, measure-sweep/PROMOTION-RULING-2026-07-31.md); wall is the fleet measure-sweep UPPER bound (17-way co-tenant shard) — measured 10s
datetime-b	rem::eq_time_recv_typmod_neg	-Z c-ffi -Z stubbing --c-lib c/pg_datetime_b.c --exact	green	release-gate	150	DARK-SWEEP 2026-07-30 registered unrun; runqueue triage: green 77.5s|PROMOTED 2026-07-31: dark-harness promotion package APPROVED (Michael ruling of record, measure-sweep/PROMOTION-RULING-2026-07-31.md); wall is the fleet measure-sweep UPPER bound (17-way co-tenant shard) — measured 150s
datetime-b	rem::eq_time_send	-Z c-ffi -Z stubbing --c-lib c/pg_datetime_b.c --solver kissat --exact	green	release-gate	190	DARK-SWEEP 2026-07-30 registered unrun; runqueue triage: green 104.4s|PROMOTED 2026-07-31: dark-harness promotion package APPROVED (Michael ruling of record, measure-sweep/PROMOTION-RULING-2026-07-31.md); wall is the fleet measure-sweep UPPER bound (17-way co-tenant shard) — measured 190s
datetime-b	rem::eq_timetypmodin_check	-Z c-ffi -Z stubbing --c-lib c/pg_datetime_b.c --exact	green	per-commit	20	DARK-SWEEP 2026-07-30 registered unrun; runqueue triage: green 1.3s|PROMOTED 2026-07-31: dark-harness promotion package APPROVED (Michael ruling of record, measure-sweep/PROMOTION-RULING-2026-07-31.md); wall is the fleet measure-sweep UPPER bound (17-way co-tenant shard) — measured 20s
datetime-b	rem::eq_timetypmodout_d1	-Z c-ffi -Z stubbing --c-lib c/pg_datetime_b.c --solver kissat --exact	green	per-commit	40	DARK-SWEEP 2026-07-30 registered unrun; runqueue triage: green 15.5s|PROMOTED 2026-07-31: dark-harness promotion package APPROVED (Michael ruling of record, measure-sweep/PROMOTION-RULING-2026-07-31.md); wall is the fleet measure-sweep UPPER bound (17-way co-tenant shard) — measured 40s
datetime-b	rem::eq_timetypmodout_d2	-Z c-ffi -Z stubbing --c-lib c/pg_datetime_b.c --solver kissat --exact	green	per-commit	40	DARK-SWEEP 2026-07-30 registered unrun; runqueue triage: green 14.6s|PROMOTED 2026-07-31: dark-harness promotion package APPROVED (Michael ruling of record, measure-sweep/PROMOTION-RULING-2026-07-31.md); wall is the fleet measure-sweep UPPER bound (17-way co-tenant shard) — measured 40s
datetime-b	rem::eq_timetypmodout_d3	-Z c-ffi -Z stubbing --c-lib c/pg_datetime_b.c --solver kissat --exact	green	per-commit	30	DARK-SWEEP 2026-07-30 registered unrun; runqueue triage: green 13.5s|PROMOTED 2026-07-31: dark-harness promotion package APPROVED (Michael ruling of record, measure-sweep/PROMOTION-RULING-2026-07-31.md); wall is the fleet measure-sweep UPPER bound (17-way co-tenant shard) — measured 30s
datetime-b	rem::eq_timetypmodout_neg	-Z c-ffi -Z stubbing --c-lib c/pg_datetime_b.c --solver kissat --exact	green	per-commit	10	DARK-SWEEP 2026-07-30 registered unrun; runqueue triage: green 2.2s|PROMOTED 2026-07-31: dark-harness promotion package APPROVED (Michael ruling of record, measure-sweep/PROMOTION-RULING-2026-07-31.md); wall is the fleet measure-sweep UPPER bound (17-way co-tenant shard) — measured 10s
datetime-b	rem::eq_timetz_hash	-Z c-ffi -Z stubbing --c-lib c/pg_datetime_b.c --solver kissat --exact	green	per-commit	10	DARK-SWEEP 2026-07-30 registered unrun; runqueue triage: green 1.9s|PROMOTED 2026-07-31: dark-harness promotion package APPROVED (Michael ruling of record, measure-sweep/PROMOTION-RULING-2026-07-31.md); wall is the fleet measure-sweep UPPER bound (17-way co-tenant shard) — measured 10s
datetime-b	rem::eq_timetz_hash_extended	-Z c-ffi -Z stubbing --c-lib c/pg_datetime_b.c --solver kissat --exact	green	per-commit	50	DARK-SWEEP 2026-07-30 registered unrun; runqueue triage: green 31.2s|PROMOTED 2026-07-31: dark-harness promotion package APPROVED (Michael ruling of record, measure-sweep/PROMOTION-RULING-2026-07-31.md); wall is the fleet measure-sweep UPPER bound (17-way co-tenant shard) — measured 50s
datetime-b	rem::eq_timetz_izone_cells	-Z c-ffi -Z stubbing --c-lib c/pg_datetime_b.c --solver kissat --exact	green	per-commit	20	DARK-SWEEP 2026-07-30 registered unrun; runqueue triage: green 6.3s|PROMOTED 2026-07-31: dark-harness promotion package APPROVED (Michael ruling of record, measure-sweep/PROMOTION-RULING-2026-07-31.md); wall is the fleet measure-sweep UPPER bound (17-way co-tenant shard) — measured 20s
datetime-b	rem::eq_timetz_izone_err_planes	-Z c-ffi -Z stubbing --c-lib c/pg_datetime_b.c --solver kissat --exact	green	per-commit	20	DARK-SWEEP 2026-07-30 registered unrun; runqueue triage: green 3.0s|PROMOTED 2026-07-31: dark-harness promotion package APPROVED (Michael ruling of record, measure-sweep/PROMOTION-RULING-2026-07-31.md); wall is the fleet measure-sweep UPPER bound (17-way co-tenant shard) — measured 20s
datetime-b	rem::eq_timetz_recv_typmod_neg	-Z c-ffi -Z stubbing --c-lib c/pg_datetime_b.c --exact	green	release-gate	241	DARK-SWEEP 2026-07-30 registered unrun; runqueue triage: green 126.8s|PROMOTED 2026-07-31: dark-harness promotion package APPROVED (Michael ruling of record, measure-sweep/PROMOTION-RULING-2026-07-31.md); wall is the fleet measure-sweep UPPER bound (17-way co-tenant shard) — measured 241s
datetime-b	rem::eq_timetz_send	-Z c-ffi -Z stubbing --c-lib c/pg_datetime_b.c --solver kissat --exact	green	release-gate	291	DARK-SWEEP 2026-07-30 registered unrun; runqueue triage: green 163.2s|PROMOTED 2026-07-31: dark-harness promotion package APPROVED (Michael ruling of record, measure-sweep/PROMOTION-RULING-2026-07-31.md); wall is the fleet measure-sweep UPPER bound (17-way co-tenant shard) — measured 291s
datetime-b	rem::eq_timetz_time	-Z c-ffi -Z stubbing --c-lib c/pg_datetime_b.c --solver kissat --exact	green	per-commit	10	DARK-SWEEP 2026-07-30 registered unrun; runqueue triage: green 0.35s|PROMOTED 2026-07-31: dark-harness promotion package APPROVED (Michael ruling of record, measure-sweep/PROMOTION-RULING-2026-07-31.md); wall is the fleet measure-sweep UPPER bound (17-way co-tenant shard) — measured 10s
datetime-b	rem::eq_timetztypmodin_check	-Z c-ffi -Z stubbing --c-lib c/pg_datetime_b.c --exact	green	per-commit	20	DARK-SWEEP 2026-07-30 registered unrun; runqueue triage: green 1.4s|PROMOTED 2026-07-31: dark-harness promotion package APPROVED (Michael ruling of record, measure-sweep/PROMOTION-RULING-2026-07-31.md); wall is the fleet measure-sweep UPPER bound (17-way co-tenant shard) — measured 20s
datetime-b	rem::eq_timetztypmodout_d1	-Z c-ffi -Z stubbing --c-lib c/pg_datetime_b.c --solver kissat --exact	green	per-commit	30	DARK-SWEEP 2026-07-30 registered unrun; runqueue triage: green 11.1s|PROMOTED 2026-07-31: dark-harness promotion package APPROVED (Michael ruling of record, measure-sweep/PROMOTION-RULING-2026-07-31.md); wall is the fleet measure-sweep UPPER bound (17-way co-tenant shard) — measured 30s
datetime-b	rem::eq_timetztypmodout_neg	-Z c-ffi -Z stubbing --c-lib c/pg_datetime_b.c --solver kissat --exact	green	per-commit	10	DARK-SWEEP 2026-07-30 registered unrun; runqueue triage: green 2.1s|PROMOTED 2026-07-31: dark-harness promotion package APPROVED (Michael ruling of record, measure-sweep/PROMOTION-RULING-2026-07-31.md); wall is the fleet measure-sweep UPPER bound (17-way co-tenant shard) — measured 10s
datetime-b	rem::spot_interval_scale	-Z c-ffi -Z stubbing --c-lib c/pg_datetime_b.c --exact	green	per-commit	20	DARK-SWEEP 2026-07-30 registered unrun; runqueue triage: green 6.5s|PROMOTED 2026-07-31: dark-harness promotion package APPROVED (Michael ruling of record, measure-sweep/PROMOTION-RULING-2026-07-31.md); wall is the fleet measure-sweep UPPER bound (17-way co-tenant shard) — measured 20s
datetime-b	rem::spot_interval_time	-Z c-ffi -Z stubbing --c-lib c/pg_datetime_b.c --exact	green	per-commit	10	DARK-SWEEP 2026-07-30 registered unrun; runqueue triage: green 0.67s|PROMOTED 2026-07-31: dark-harness promotion package APPROVED (Michael ruling of record, measure-sweep/PROMOTION-RULING-2026-07-31.md); wall is the fleet measure-sweep UPPER bound (17-way co-tenant shard) — measured 10s
datetime-b	rem::spot_typmodout	-Z c-ffi -Z stubbing --c-lib c/pg_datetime_b.c --solver kissat --exact	green	per-commit	30	DARK-SWEEP 2026-07-30 registered unrun; runqueue triage: green 11.6s|PROMOTED 2026-07-31: dark-harness promotion package APPROVED (Michael ruling of record, measure-sweep/PROMOTION-RULING-2026-07-31.md); wall is the fleet measure-sweep UPPER bound (17-way co-tenant shard) — measured 30s
datetime-cmp	arith_proofs::eq_interval_justify_hours	-Z c-ffi -Z stubbing --c-lib c/pg_datetime_cmp.c --solver kissat --exact	unmeasured	unmeasured	?	DARK-SWEEP 2026-07-30 registered unrun; no runqueue row (flags inferred from family siblings)
datetime-cmp	arith_proofs::eq_interval_justify_interval	-Z c-ffi -Z stubbing --c-lib c/pg_datetime_cmp.c --solver kissat --exact	unmeasured	unmeasured	?	DARK-SWEEP 2026-07-30 registered unrun; no runqueue row (flags inferred from family siblings)
datetime-cmp	arith_proofs::eq_time_mi_interval	-Z c-ffi -Z stubbing --c-lib c/pg_datetime_cmp.c --solver kissat --exact	unmeasured	unmeasured	?	DARK-SWEEP 2026-07-30 registered unrun; no runqueue row (flags inferred from family siblings)
datetime-cmp	arith_proofs::eq_time_pl_interval	-Z c-ffi -Z stubbing --c-lib c/pg_datetime_cmp.c --solver kissat --exact	unmeasured	unmeasured	?	DARK-SWEEP 2026-07-30 registered unrun; no runqueue row (flags inferred from family siblings)
datetime-cmp	arith_proofs::eq_timestamp_mi	-Z c-ffi -Z stubbing --c-lib c/pg_datetime_cmp.c --solver kissat --exact	unmeasured	unmeasured	?	DARK-SWEEP 2026-07-30 registered unrun; no runqueue row (flags inferred from family siblings)
datetime-cmp	arith_proofs::eq_timetz_mi_interval	-Z c-ffi -Z stubbing --c-lib c/pg_datetime_cmp.c --solver kissat --exact	unmeasured	unmeasured	?	DARK-SWEEP 2026-07-30 registered unrun; no runqueue row (flags inferred from family siblings)
datetime-cmp	arith_proofs::eq_timetz_pl_interval	-Z c-ffi -Z stubbing --c-lib c/pg_datetime_cmp.c --solver kissat --exact	unmeasured	unmeasured	?	DARK-SWEEP 2026-07-30 registered unrun; no runqueue row (flags inferred from family siblings)
float-agg	proofs::control_var_samp_vs_c_var_pop	-Z c-ffi -Z stubbing --c-lib c/pg_float_agg.c --no-overflow-checks --exact	must-fail	unmeasured	10	DARK-SWEEP 2026-07-30 registered unrun; runqueue triage: must-fail; expect VERIFICATION FAILED (e.g. n=0.5: var_pop value vs var_samp NULL)|MEASURE-SWEEP 2026-07-30: VERIFICATION FAILED as designed (negative control); relabeled must-fail; gating-tier adjudication pending (Michael)
float-agg	proofs::eq_check_float8_array_t3	-Z c-ffi -Z stubbing --c-lib c/pg_float_agg.c --no-overflow-checks --solver kissat --exact	green	per-commit	10	DARK-SWEEP 2026-07-30 registered unrun; runqueue triage: green; expect PROVED(symbolic header words, exact-size image)|PROMOTED 2026-07-31: dark-harness promotion package APPROVED (Michael ruling of record, measure-sweep/PROMOTION-RULING-2026-07-31.md); wall is the fleet measure-sweep UPPER bound (17-way co-tenant shard) — measured 10s
float-agg	proofs::eq_check_float8_array_t6	-Z c-ffi -Z stubbing --c-lib c/pg_float_agg.c --no-overflow-checks --solver kissat --exact	green	per-commit	10	DARK-SWEEP 2026-07-30 registered unrun; runqueue triage: green; expect PROVED — sibling|PROMOTED 2026-07-31: dark-harness promotion package APPROVED (Michael ruling of record, measure-sweep/PROMOTION-RULING-2026-07-31.md); wall is the fleet measure-sweep UPPER bound (17-way co-tenant shard) — measured 10s
float-agg	proofs::eq_finals_nullity_t3	-Z c-ffi -Z stubbing --c-lib c/pg_float_agg.c --no-overflow-checks --exact	green	per-commit	10	DARK-SWEEP 2026-07-30 registered unrun; runqueue triage: green; expect PROVED(verdict, full-[f64;3]) — 1830/2512/1831/2513/1832 nullity; DEFAULT solver (multi-assert: kissat pays per property batch; try kissat second)|FLEET-CONFIRM 2026-07-31 job pgrust-kani-suite-1785526030-3461-77428 @ e4f99485c8 (Linux c8g.16xlarge): VERIFICATION SUCCESSFUL 10s|PROMOTED 2026-07-31: dark-harness promotion package APPROVED (Michael ruling of record, measure-sweep/PROMOTION-RULING-2026-07-31.md); wall is the fleet measure-sweep UPPER bound (17-way co-tenant shard) — measured 10s
float-agg	proofs::eq_finals_nullity_t6	-Z c-ffi -Z stubbing --c-lib c/pg_float_agg.c --no-overflow-checks --exact	green	per-commit	10	DARK-SWEEP 2026-07-30 registered unrun; runqueue triage: green; expect PROVED(verdict, full-[f64;6]) — 2807-2817 nullity lattice incl n<1/n<2/sxx==0/syy==0|FLEET-CONFIRM 2026-07-31 job pgrust-kani-suite-1785526030-3461-77428 @ e4f99485c8 (Linux c8g.16xlarge): VERIFICATION SUCCESSFUL 10s|PROMOTED 2026-07-31: dark-harness promotion package APPROVED (Michael ruling of record, measure-sweep/PROMOTION-RULING-2026-07-31.md); wall is the fleet measure-sweep UPPER bound (17-way co-tenant shard) — measured 10s
float-agg	proofs::eq_regr_r2_horizontal	-Z c-ffi -Z stubbing --c-lib c/pg_float_agg.c --no-overflow-checks --solver kissat --exact	green	per-commit	10	DARK-SWEEP 2026-07-30 registered unrun; runqueue triage: green; expect PROVED(syy==0 plane, literal-pruned divide) — oid 2812 constant-1.0 arm|PROMOTED 2026-07-31: dark-harness promotion package APPROVED (Michael ruling of record, measure-sweep/PROMOTION-RULING-2026-07-31.md); wall is the fleet measure-sweep UPPER bound (17-way co-tenant shard) — measured 10s
float-agg	proofs::eq_regr_sxx	-Z c-ffi -Z stubbing --c-lib c/pg_float_agg.c --no-overflow-checks --solver kissat --exact	green	per-commit	10	DARK-SWEEP 2026-07-30 registered unrun; runqueue triage: green; expect PROVED(full-[f64;6]) fast — oid 2807|PROMOTED 2026-07-31: dark-harness promotion package APPROVED (Michael ruling of record, measure-sweep/PROMOTION-RULING-2026-07-31.md); wall is the fleet measure-sweep UPPER bound (17-way co-tenant shard) — measured 10s
float-agg	proofs::eq_regr_sxy	-Z c-ffi -Z stubbing --c-lib c/pg_float_agg.c --no-overflow-checks --solver kissat --exact	green	per-commit	10	DARK-SWEEP 2026-07-30 registered unrun; runqueue triage: green; expect PROVED(full-[f64;6]) fast — oid 2809|PROMOTED 2026-07-31: dark-harness promotion package APPROVED (Michael ruling of record, measure-sweep/PROMOTION-RULING-2026-07-31.md); wall is the fleet measure-sweep UPPER bound (17-way co-tenant shard) — measured 10s
float-agg	proofs::eq_regr_syy	-Z c-ffi -Z stubbing --c-lib c/pg_float_agg.c --no-overflow-checks --solver kissat --exact	green	per-commit	10	DARK-SWEEP 2026-07-30 registered unrun; runqueue triage: green; expect PROVED(full-[f64;6]) fast — oid 2808|PROMOTED 2026-07-31: dark-harness promotion package APPROVED (Michael ruling of record, measure-sweep/PROMOTION-RULING-2026-07-31.md); wall is the fleet measure-sweep UPPER bound (17-way co-tenant shard) — measured 10s
float-agg	proofs::grid_avg	-Z c-ffi -Z stubbing --c-lib c/pg_float_agg.c --no-overflow-checks --solver kissat --exact	green	per-commit	20	DARK-SWEEP 2026-07-30 registered unrun; runqueue triage: green; expect PROVED(grid) — 1830|PROMOTED 2026-07-31: dark-harness promotion package APPROVED (Michael ruling of record, measure-sweep/PROMOTION-RULING-2026-07-31.md); wall is the fleet measure-sweep UPPER bound (17-way co-tenant shard) — measured 20s
float-agg	proofs::grid_corr	-Z c-ffi -Z stubbing --c-lib c/pg_float_agg.c --no-overflow-checks --solver kissat --exact	green	per-commit	30	DARK-SWEEP 2026-07-30 registered unrun; runqueue triage: green; expect PROVED(grid) release-gate tier (sqrt-of-product + divide) — 2817|PROMOTED 2026-07-31: dark-harness promotion package APPROVED (Michael ruling of record, measure-sweep/PROMOTION-RULING-2026-07-31.md); wall is the fleet measure-sweep UPPER bound (17-way co-tenant shard) — measured 30s
float-agg	proofs::grid_covar_pop	-Z c-ffi -Z stubbing --c-lib c/pg_float_agg.c --no-overflow-checks --solver kissat --exact	green	per-commit	10	DARK-SWEEP 2026-07-30 registered unrun; runqueue triage: green; expect PROVED(grid) — 2815|PROMOTED 2026-07-31: dark-harness promotion package APPROVED (Michael ruling of record, measure-sweep/PROMOTION-RULING-2026-07-31.md); wall is the fleet measure-sweep UPPER bound (17-way co-tenant shard) — measured 10s
